"55","2019-04-13","Withdrawal BTPN Jenius","100000","0","2019-05-12 00:05:33","2019-05-12 00:05:33"
"56","2019-04-14","Seblak SR","0","11000","2019-05-12 00:06:15","2019-05-12 00:06:15"
"57","2019-04-14","Tehbotol Sosro 500ml","0","6500","2019-05-12 00:07:13","2019-05-12 00:07:13"
"58","2019-04-14","Aqua Air Mineral 600ml","0","3000","2019-05-12 00:08:02","2019-05-12 00:08:02"
"59","2019-04-14","Pay Loan to Kamal","0","10000","2019-05-12 00:09:02","2019-05-12 00:09:02"
"60","2019-04-14","Motorcycle Parking Fee","0","1000","2019-05-12 00:10:21","2019-05-12 00:10:21"
"61","2019-04-14","Go-Ride","0","10000","2019-05-12 00:10:53","2019-05-12 00:10:53"
"62","2019-04-15","Nasi + Sayur Kangkung + Telur Dadar","0","13000","2019-05-12 00:12:26","2019-05-12 00:12:26"
"63","2019-04-15","Teh Pucuk Harum 350ml","0","4000","2019-05-12 00:13:00","2019-05-12 00:13:00"
"64","2019-04-15","Nasi + Sayur Kangkung + Telur Ceplok","0","10000","2019-05-12 00:14:14","2019-05-12 00:14:14"
"65","2019-04-15","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-12 00:14:47","2019-05-12 00:14:47"
"66","2019-04-16","Nasi + Sayur Daun Pepaya + Ikan Cakalang","0","16000","2019-05-12 00:16:44","2019-05-12 00:16:44"
"67","2019-04-16","Kopiko 78 Degrees Caramel Frappe 240ml","0","6000","2019-05-12 00:18:23","2019-05-12 00:18:23"
"68","2019-04-16","Nasi Goreng","0","12000","2019-05-12 00:20:22","2019-05-12 00:20:22"
"69","2019-04-16","Withdrawal BTPN Jenius","100000","0","2019-05-12 00:20:50","2019-05-12 00:20:50"
"70","2019-04-16","Vit Air Mineral 1.5L (2)","0","10000","2019-05-12 00:21:33","2019-05-12 00:21:33"
"71","2019-04-16","Alfamidi Travel Tissue","0","5300","2019-05-12 00:22:20","2019-05-12 00:22:20"
"72","2019-04-16","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-12 00:22:47","2019-05-12 00:22:47"
"73","2019-04-16","Plastic Bag","0","200","2019-05-12 00:23:10","2019-05-12 00:23:10"
"74","2019-04-17","Nasi + Sayur Kangkung + Telur Dadar + GoodDay Moccachino","0","15000","2019-05-12 00:24:31","2019-05-12 00:24:31"
"75","2019-04-17","Go-Ride","0","18000","2019-05-12 00:25:05","2019-05-12 00:25:05"
"76","2019-04-17","Aqua Air Mineral 600ml","0","3200","2019-05-12 00:25:27","2019-05-12 00:25:27"
"77","2019-04-18","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-12 00:25:54","2019-05-12 00:25:54"
"78","2019-04-18","Aqua Air Mineral 600ml","0","3000","2019-05-12 00:26:11","2019-05-12 00:26:11"
"79","2019-04-18","Nasi + Sayur Tahu + Tahu Goreng + Tempe Bacem","0","8000","2019-05-12 00:27:53","2019-05-12 00:27:53"
"80","2019-04-18","Mie Ayam + Estee","0","20000","2019-05-12 00:28:22","2019-05-12 00:28:22"
"81","2019-04-18","Toilet Fee","0","2000","2019-05-12 00:28:51","2019-05-12 00:28:51"
"82","2019-04-19","From Ibu","100","0","2019-05-12 00:29:13","2019-05-12 00:29:13"
"83","2019-04-19","Baso Slank","0","15000","2019-05-12 00:29:40","2019-05-12 00:29:40"
"84","2019-04-20","From Mbah","200000","0","2019-05-12 00:30:54","2019-05-12 00:30:54"
"85","2019-04-20","Haircut","0","12000","2019-05-12 00:31:22","2019-05-12 00:31:22"
"86","2019-04-20","From Mbah Mo","100000","0","2019-05-12 00:31:49","2019-05-12 00:31:49"
"87","2019-04-20","From Tante Yanti","50000","0","2019-05-12 00:32:15","2019-05-12 00:32:15"
"88","2019-04-20","Teh Pucuk Harum 500ml","0","6000","2019-05-12 00:32:45","2019-05-12 00:32:45"
"89","2019-04-20","Aqua Air Mineral 600ml","0","3500","2019-05-12 00:33:45","2019-05-12 00:33:45"
"90","2019-04-20","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-12 00:34:01","2019-05-12 00:34:01"
"91","2019-04-21","Nasi + Sayur Kangkung + Usus + Indocafe Coffeemix","0","15000","2019-05-12 21:14:05","2019-05-12 21:14:05"
"92","2019-04-21","Plastic Bag","0","200","2019-05-12 21:14:29","2019-05-12 21:14:29"
"93","2019-04-21","Indomie Rasa Soto Mie (4)","0","9600","2019-05-12 21:15:07","2019-05-12 21:15:07"
"94","2019-04-21","Promag 12s","0","8500","2019-05-12 21:15:35","2019-05-12 21:15:35"
"95","2019-04-21","Teh Pucuk Harum 500ml","0","6700","2019-05-12 21:16:44","2019-05-12 21:16:44"
"96","2019-04-21","Vit Air Mineral 1.5L (2)","0","7800","2019-05-12 21:17:22","2019-05-12 21:17:22"
"97","2019-04-21","Nasi Goreng","0","12000","2019-05-12 21:17:57","2019-05-12 21:17:57"
"98","2019-04-22","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-12 21:18:21","2019-05-12 21:18:21"
"99","2019-04-22","Teh Pucuk Harum 350ml","0","4000","2019-05-12 21:18:46","2019-05-12 21:18:46"
"100","2019-04-22","Nasi + Sayur Bayam + Telur Rebus + Bakwan Jagung","0","13000","2019-05-12 21:19:40","2019-05-12 21:19:40"
"101","2019-04-22","Sari Roti Sandwich Cokelat","0","4500","2019-05-12 21:20:10","2019-05-12 21:20:10"
"102","2019-04-22","Kopiko 78 Degrees Caramel Frappe","0","6000","2019-05-12 21:20:33","2019-05-12 21:20:33"
"103","2019-04-22","Nasi + Sayur Tempe + Telur Ceplok","0","10000","2019-05-12 21:21:15","2019-05-12 21:21:15"
